"method","model","tr_RIV","term1","term2","term3","total"
"amelia","M5",1.67458393691616,15.412090033642,-0.114496473626787,-1.02947635416513,14.2681172058501
"amelia","M6",1.85889515311976,17.4865016975145,-0.148267452264918,-1.24539163807276,16.0928426071769
"amelia","M7",1.86846221343498,20.0168135578019,-0.00245042126334738,-1.29222127578078,18.7221418607578
"amelia","M8",1.78144512448643,16.2843724188347,-0.135395827308912,-1.09367528013263,15.0553013113931
"amelia","M9",1.89108746749092,17.4595893532869,-0.159060966295783,-1.24675963614027,16.0537687508508
"amelia","M10",1.77889354848245,16.2819669896116,-0.133038317463615,-1.09367028193356,15.0552583902145
"amelia","M11",1.41962652175614,11.3905363464901,0.071146646725083,-1.05133362946344,10.4103493637517
"amelia","M12",1.89696335437333,12.8936250383895,-0.0940415988479799,-0.907636327464388,11.8919471120771
"amelia","Msat",3.9952236248747,18.3171957047507,-0.227667543461848,-2.50876126140929,15.5807668998796
"amelia","M1",1.88798991048689,8.80823940947175,-0.127752697357209,-1.39576166143115,7.28472505068339
"amelia","M2",1.83792819216576,8.86423427104774,-0.136413922226893,-1.34757636242466,7.38024398639618
"amelia","M3",1.75746374348464,9.72122055404725,-0.121575395955915,-1.22132194170263,8.37832321638871
"amelia","M4",1.71197338198663,8.87620394756641,-0.363053795003452,-0.887744843264045,7.62540530929891
"amelia","M5",1.88448614711214,9.66571947969351,-0.0961140541503482,-1.27226871550738,8.29733671003578
"amelia","M6",2.04392723612922,8.75881148494091,-0.121220954571527,-1.42702182195762,7.21056870841176
"amelia","M7",1.92795271910921,8.82109489124059,-0.199233951970655,-1.2035371302668,7.41832380900314
"amelia","M8",1.944105301664,8.80964097215747,-0.132246027199926,-1.38811080247797,7.28928414247957
"amelia","M9",2.09939946172341,8.75926942066008,-0.125053320516145,-1.42053056885243,7.2136855312915
"amelia","M10",1.94276366254997,8.81154634460745,-0.134245881575225,-1.38811006061269,7.28919040241954
"amelia","M11",1.76015727752731,6.27374088537499,-0.238636098295956,-0.719098951812612,5.31600583526642
"amelia","M12",2.46445878958467,6.91867809592895,-0.52950447695639,-0.876184916871807,5.51298870210076
"amelia","Msat",4.48641108941371,9.89319684936891,-0.153918207112383,-2.56625901027201,7.17301963198452
"amelia","M1",1.78212156771039,0.996599431123741,-0.00765893654443062,-1.24790900821654,-0.258968513637228
"amelia","M2",1.70954581646856,0.90531165500397,-0.0457034985038263,-1.19853471285114,-0.338926556350998
"amelia","M3",1.75406972680144,0.397140075367588,0.00835821266764469,-1.18041566961119,-0.77491738157596
"amelia","M4",1.64425435366581,1.69162610680132,0.136994868455986,-1.21804806672435,0.610572908532959
"amelia","M5",1.82467406667476,0.181926652311176,0.0545169219053605,-1.33086815376919,-1.09442457955265
"amelia","M6",1.88118970313637,0.898583550725107,0.0099739221686832,-1.31054317117787,-0.401985698284079
"amelia","M7",2.18774582856512,2.84044033298733,-0.015543773481113,-1.21113552590396,1.61376103360226
"amelia","M8",1.89848698929664,0.990970841680792,-0.00567857151372664,-1.2418079836807,-0.256515713513636
"amelia","M9",1.99722864518076,0.897676126983697,0.0100818415389767,-1.30228890985654,-0.394530941333869
"amelia","M10",1.90082874571863,0.990474849300881,-0.00525584016349967,-1.24180502439685,-0.256586015259472
"amelia","M11",1.61737916586498,2.97628004345506,0.197440562752945,-1.16117320041531,2.0125474057927
"amelia","M12",2.20167239050348,1.66830832052256,0.212708655590632,-1.27640994569583,0.604607030417355
"amelia","Msat",4.34696675269594,0.625657616370972,-0.00351484158818494,-1.80960666696956,-1.18746389218677
"amelia","M1",1.88588496884716,-5.35509043377851,-0.09149751780933,-0.871991648869425,-6.31857960045727
"amelia","M2",1.80120369033796,-5.36114976982708,-0.0934811058809828,-0.8751592243093,-6.32979010001736
"amelia","M3",1.74120009471203,-6.19807141155025,-0.0888630087524689,-0.827693782685856,-7.11462820298857
"amelia","M4",2.94838393156359,-6.91292031094326,-0.0686893351407889,-0.779347438408422,-7.76095708449247
"amelia","M5",1.85159719705146,-6.1399825651124,-0.0973884482486937,-0.828076076498746,-7.06544708985984
"amelia","M6",2.00329434826082,-5.08560981865185,-0.100645270739278,-0.917837432024498,-6.10409252141562
"amelia","M7",1.7815206297815,-5.85540368450347,-0.25672496654397,-0.738679665897052,-6.85080831694449
"amelia","M8",1.92497253524421,-5.09804534016166,-0.0953761800356006,-0.885494579102669,-6.07891609929993
"amelia","M9",2.04198781861687,-4.84160770138851,-0.103607982888661,-0.929156359290118,-5.87437204356729
"amelia","M10",1.91732402841512,-5.10184412840772,-0.0917456492475139,-0.885469756471593,-6.07905953412683
"amelia","M11",1.65880727492801,-5.74608150958693,-0.196035248630778,-0.529789987414006,-6.47190674563171
"amelia","M12",1.74983530851715,-6.40926786592854,-0.161759673670531,-0.830127842230922,-7.40115538182999
"amelia","Msat",3.93716470246476,-3.79791669714086,-0.0383504429064487,-1.70005335270798,-5.53632049275529
"amelia","M1",2.17442167234873,5.19916738871461,-0.00751962100866876,-1.32279934913322,3.86884841857272
"amelia","M2",2.07409886768345,4.7019724725169,0.0550183038258183,-1.3289481663146,3.42804261002811
"amelia","M3",2.01206739064183,5.0486055396409,0.107773303574504,-1.37727776185329,3.77910108136211
"amelia","M4",1.94178324587489,2.22749325096402,0.00854452054090871,-1.10868589206848,1.12735187943645
"amelia","M5",2.22903007584739,5.11738957739544,0.0956746154765824,-1.37865637471714,3.83440781815489
"amelia","M6",2.41148234346231,5.28291211005353,-0.0306925119598418,-1.32464830289291,3.92757129520078
"amelia","M7",2.64690686357468,1.46085904452866,-0.249306574633465,-1.12430488231348,0.0872475875817145
"amelia","M8",2.24942118900685,5.16085135565754,-0.00658777665057642,-1.33065591328932,3.82360766571765
"amelia","M9",2.48602111437054,5.24855775009064,-0.0301433791255477,-1.33330120317305,3.88511316779204
"amelia","M10",2.24788068459594,5.16319239463519,-0.00900872128750052,-1.33065760269619,3.8235260706515
"amelia","M11",2.05695493473774,2.18248953484499,-0.18686169001694,-1.05039216227442,0.94523568255363
"amelia","M12",2.24976065651758,1.34290339404743,0.0187822095986121,-1.25154019204001,0.110145411606027
"amelia","Msat",4.98364197836776,6.60897801534293,0.0305644571353696,-2.73089627447189,3.90864619800641
"amelia","M1",2.13644275494359,0.799479052217066,0.0670825331712877,-1.11747519676555,-0.2509136113772
"amelia","M2",1.9810698434655,-0.901745455700166,-0.0117644329202449,-0.894577537832447,-1.80808742645286
"amelia","M3",1.89585896041735,-1.01502064476199,-0.069048637423748,-0.875665830532398,-1.95973511271814
"amelia","M4",1.87893423569954,-0.244039345454894,-0.0568663052863485,-0.847516263234411,-1.14842191397565
"amelia","M5",2.12427632301943,-0.668423990115571,-0.0923462932910297,-0.91901648671319,-1.67978677011979
"amelia","M6",2.37088124394262,1.40060520256111,0.0647455584353338,-1.27704579443889,0.188304966557553
"amelia","M7",2.20401091092563,-0.876901744190491,-0.294453881351274,-1.06709943006035,-2.23845505560212
"amelia","M8",2.2899857545624,0.828887085643146,0.0738358138023614,-1.1307494204093,-0.228026520963795
"amelia","M9",2.49782991774812,1.40522454767961,0.0779983076154167,-1.28407215855577,0.199150696739252
"amelia","M10",2.29690945308308,0.835197191161114,0.0673904572599895,-1.13073450866341,-0.228146860242305
"amelia","M11",1.84536183760088,3.30951216257699,0.0462640878495222,-0.776035560301807,2.57974069012471
"amelia","M12",2.33377514085311,-0.182348583723524,-0.0759711471150695,-0.824177178606533,-1.08249690944513
"amelia","Msat",4.61343723416172,0.47703162075004,0.0548228553702756,-2.75896295925304,-2.22710848313272
"amelia","M1",2.36701289266913,8.30676775271604,-0.299662902725686,-1.00544518798324,7.00165966200711
"amelia","M2",2.27107735549389,9.13333722311199,-0.309739425639691,-0.939047061979181,7.88455073549312
"amelia","M3",2.15808261092051,9.30328863510658,-0.307232736127389,-0.94692928748691,8.04912661149228
"amelia","M4",2.18519077017565,10.2828734667282,-0.363796110300427,-0.875527378705556,9.04354997772225
"amelia","M5",2.25148787630343,9.19298858844877,-0.338788166849099,-0.936135452975122,7.91806496862455
"amelia","M6",2.4819330157131,8.16582836762973,-0.307776962333264,-1.00088612575746,6.857165279539
"amelia","M7",2.33026657768707,7.82820028331207,-0.365512107808627,-0.976927253327631,6.48576092217581
"amelia","M8",2.49145270204032,9.07586837067083,-0.313862546891869,-1.07794296913971,7.68406285463925
"amelia","M9",2.61403312239947,8.94086144085804,-0.326536403142654,-1.0699631156599,7.54436192205549
"amelia","M10",2.48877840604176,9.07179476480496,-0.309980223160437,-1.07794966916981,7.68386487247471
"amelia","M11",1.95280835445793,10.1888493258334,-0.380881008219603,-0.960807993937124,8.84716032367669
"amelia","M12",2.08379269154395,9.97288965780854,-0.33403007236393,-0.9587546942671,8.68010489117751
"amelia","Msat",5.26223136858382,10.962275292321,-0.316459504275826,-2.389833339917,8.25598244812818
"amelia","M1",1.52949621359744,5.43140791534506,-0.156291262097056,-1.66527427858728,3.60984237466073
"amelia","M2",1.49307634227135,6.36371673040139,-0.162227005933801,-1.66436827638836,4.53712144807923
"amelia","M3",1.45758780104449,6.29023173939277,-0.189617560708939,-1.56280166452962,4.53781251415421
"amelia","M4",1.54633123093527,3.72354702870825,-0.20900580366424,-1.03467640586314,2.47986481918088
"amelia","M5",1.58391651125435,6.04588059285379,-0.266528630183075,-1.56315743703044,4.21619452564028
"amelia","M6",1.66490417864112,5.21484038906192,-0.248437765367271,-1.74217023010533,3.22423239358932
"amelia","M7",0.557407607219264,7.43736333488641,-0.609065182706217,-1.84528333615617,4.98301481602402
"amelia","M8",1.58783102457813,5.43182102399169,-0.151385323516479,-1.67663860376115,3.60379709671406
"amelia","M9",1.73154106162111,5.21704775468925,-0.243736104251639,-1.74923317113462,3.22407847930299
"amelia","M10",1.58709037936353,5.43239119158761,-0.152062518368894,-1.67659555986529,3.60373311335343
"amelia","M11",1.60691014596914,3.03521411688143,-0.100089258817661,-1.21653878467077,1.718586073393
"amelia","M12",1.62231559573011,3.17128941911687,-0.277543519717256,-1.00978893765796,1.88395696174166
"amelia","Msat",3.98928093551705,11.2587594270817,-0.0131228577438378,-3.46506310804853,7.78057346128935
"amelia","M1",1.82004851417082,1.23652343089088,-0.0704419444364248,-0.545255783797984,0.620825702656475
"amelia","M2",1.79268405733827,1.06365990200402,-0.0507525332714067,-0.582134743190636,0.430772625541977
"amelia","M3",1.66989190469913,1.62079287992765,-0.0353929434281781,-0.566855460841452,1.01854447565802
"amelia","M4",1.52854656986027,4.62728704217579,0.0362194622766765,-0.579267525149589,4.08423897930288
"amelia","M5",1.83070224975215,1.65945583627445,-0.0267693501941721,-0.597822153917605,1.03486433216267
"amelia","M6",1.96390318770486,1.27813755327816,-0.0603153006018147,-0.579952627415423,0.637869625260919
"amelia","M7",1.86503433764209,-3.03524469366448,-0.155824886504433,-0.607464775043809,-3.79853435521272
"amelia","M8",1.90719022180643,1.30005352698254,-0.0794805401046688,-0.545384907230527,0.675188079647342
"amelia","M9",2.05448295217537,1.34921179154117,-0.067349866278164,-0.583059949860399,0.698801975402603
"amelia","M10",1.91002068970578,1.2949105293601,-0.0745459518548159,-0.545377402313989,0.674987175191291
"amelia","M11",1.61635260776525,4.68058260415046,0.027338726535163,-0.556453604426224,4.1514677262594
"amelia","M12",1.95545022328549,3.60427681106012,-0.00495842726832052,-0.621535525946911,2.97778285784489
"amelia","Msat",3.96517952158727,2.41953845598027,-0.0937637551419357,-1.52536167177414,0.800413029064202
"amelia","M1",1.9778065930411,13.5819558889343,-0.144905112428205,-1.1558361876273,12.2812145888788
"amelia","M2",1.90237038021543,13.1625025278549,-0.143712782806688,-1.21954198812864,11.7992477569196
"amelia","M3",1.82805804620476,13.1258435544983,-0.11048319067595,-1.19049991278689,11.8248604510354
"amelia","M4",1.89558165224308,8.52388594357217,-0.165360486022109,-0.753017806501703,7.60550765104836
"amelia","M5",2.02429433670048,12.958553250161,-0.167925131308039,-1.3835791285187,11.4070489903343
"amelia","M6",2.17193224867705,13.4391131475713,-0.225972294425901,-1.39747386335557,11.8156669897899
"amelia","M7",1.9915841411437,12.288358949831,-0.245721825099736,-1.15429838511227,10.888338739619
"amelia","M8",2.074616263046,14.1216747082449,-0.188010316123382,-1.19377719524482,12.7398871968767
"amelia","M9",2.27226405611595,13.9909121816477,-0.245075335168167,-1.47023576547963,12.2756010809999
"amelia","M10",2.07363833829945,14.1237687502426,-0.190142028759055,-1.19376900542466,12.7398577160589
"amelia","M11",1.83042965596731,8.47196631160659,-0.0364981710454231,-0.832377311543951,7.60309082901722
"amelia","M12",2.25280684952829,7.28361713960612,-0.0583405061775011,-0.879323996931817,6.3459526364968
"amelia","Msat",4.54747771645478,17.9074650661896,-0.112526119462927,-3.37148058232697,14.4234583643997
"amelia","M1",2.02091332091259,6.14394680958412,0.0546271144285129,-0.597797476150845,5.60077644786179
"amelia","M2",1.96489633916794,7.71953879414468,0.0543858449864274,-0.523810746279196,7.25011389285191
"amelia","M3",1.85218015054958,7.67546769716319,0.0166524018109158,-0.496543072883014,7.19557702609109
"amelia","M4",1.93838342911948,8.00264141742491,-0.068691740385475,-0.634930439687196,7.29901923735224
"amelia","M5",2.00677908779946,7.50337973466003,0.0562540435666961,-0.549097413257186,7.01053636496954
"amelia","M6",2.14776798185917,5.94399897487847,0.0530398909991163,-0.630826377570429,5.36621248830716
"amelia","M7",2.24198887979603,8.63478764349111,-0.0182037176955419,-0.676038985807736,7.94054493998783
"amelia","M8",2.09147657727872,6.16030865206812,0.0527105944629511,-0.606424763054292,5.60659448347678
"amelia","M9",2.22448908682065,5.9381604204591,0.0500287995382678,-0.645115979413731,5.34307324058364
"amelia","M10",2.08466398890266,6.15535166809605,0.0577282330336857,-0.606419235177782,5.60666066595195
"amelia","M11",1.65853463343365,7.92358051851079,-0.0653839357864854,-0.474932625957081,7.38326395676722
"amelia","M12",1.96947394953635,8.40565596357919,-0.0319337741207164,-0.515054892113312,7.85866729734516
"amelia","Msat",4.55965494545086,7.53707381879804,0.0278899111676765,-1.882095216567,5.68286851339872
"amelia","M1",2.16648848321042,9.4775986075324,0.0464985490689287,-1.1208058409693,8.40329131563203
"amelia","M2",2.04476402469058,9.46330571392582,0.0527350395145731,-1.12038607191243,8.39565468152796
"amelia","M3",1.95145524856754,9.41870742718129,0.0553625065854249,-1.10338857399393,8.37068135977279
"amelia","M4",2.19606490984456,8.3593790575851,0.237504703936338,-1.19295665877826,7.40392710274318
"amelia","M5",2.11759812800645,9.56421293889707,0.019882901011897,-1.09817598712198,8.48591985278699
"amelia","M6",2.31937662034333,9.71124622944444,0.00362647393012594,-1.12803104699879,8.58684165637578
"amelia","M7",2.28953618679346,8.20866119847233,-0.00972664372056897,-1.12911707068679,7.06981748406497
"amelia","M8",2.30081954222725,9.50620472522269,0.0370197530928635,-1.11525369540868,8.42797078290687
"amelia","M9",2.46479302439135,9.72015529205783,-0.0012585502681759,-1.12277554824641,8.59612119354324
"amelia","M10",2.30115189882231,9.50823092469818,0.0346545843171953,-1.11524627745166,8.42763923156372
"amelia","M11",1.7857357745604,7.11492377164177,0.163838324125209,-1.02134736161725,6.25741473414973
"amelia","M12",1.97938184456712,8.16537049805765,0.236277828816583,-1.15441870405175,7.24722962282249
"amelia","Msat",4.69521945773193,13.8003110616751,-0.0290144710866116,-2.54301915257429,11.2282774380142
"amelia","M1",2.0685559576724,-1.4192610893765,-0.0652954025285908,-1.04164218339656,-2.52619867530166
"amelia","M2",2.03940291874828,-1.23906048628487,-0.0850044092308053,-1.08276722979781,-2.40683212531349
"amelia","M3",1.88628916147457,-1.47228745086568,-0.0648909293659017,-1.03794000901689,-2.57511838924847
"amelia","M4",1.84784967152224,-3.98282206598515,0.0178199326628601,-0.929671111408425,-4.89467324473071
"amelia","M5",2.04482187559664,-1.47032119670075,-0.0615465986834351,-1.04257549060321,-2.5744432859874
"amelia","M6",2.24370656924689,-1.41495523293861,-0.0650340709753436,-1.04616076550974,-2.52615006942369
"amelia","M7",1.97773518026135,-3.92918983405707,-0.316045798947471,-0.926060165530544,-5.17129579853508
"amelia","M8",2.17507467907565,-1.42546506417193,-0.0590811567835772,-1.05261849654562,-2.53716471750113
"amelia","M9",2.35133829420222,-1.42071448447041,-0.0590242944222155,-1.05684608143747,-2.53658486033009
"amelia","M10",2.17478755857773,-1.42121008678532,-0.0635538726714913,-1.05263081682142,-2.53739477627823
"amelia","M11",1.77056419717658,-3.12361225796212,0.0493677898543865,-0.913718441088349,-3.98796290919609
"amelia","M12",1.94672583595709,-3.44212274885604,-0.0185378213027434,-0.91179989939701,-4.37246046955579
"amelia","Msat",4.62512237655376,0.26656053832221,-0.112001855034123,-1.87019428191388,-1.71563559862579
"amelia","M1",1.87923659856042,-0.860816759121462,-0.269144308237173,-0.610203881926736,-1.74016494928537
"amelia","M2",1.79516194550118,0.0620262117477068,-0.256129171152224,-0.580399108367146,-0.774502067771664
"amelia","M3",1.70972299845028,0.199407597173376,-0.249300382313322,-0.584298413059059,-0.634191198199005
"amelia","M4",1.73588524456628,-0.89482020073865,-0.29780994994735,-0.569354085468603,-1.7619842361546
"amelia","M5",1.82326367087978,0.230406067007607,-0.240681764366855,-0.603199848686927,-0.613475546046175
"amelia","M6",1.99458927153749,-0.772522520835082,-0.259301633220275,-0.633242951742886,-1.66506710579824
"amelia","M7",1.9922805811124,-3.71649883568989,-0.230316055836738,-0.484257279017584,-4.43107217054421
"amelia","M8",1.94014166406809,-1.27787895972369,-0.278220907357081,-0.773923635066694,-2.33002350214747
"amelia","M9",2.05893450283619,-1.17891229381667,-0.267013845906604,-0.800531922925984,-2.24645806264925
"amelia","M10",1.94257363143171,-1.27588972348485,-0.280168263330779,-0.773923187563923,-2.32998117437955
"amelia","M11",1.95093227553406,-3.19904785252311,-0.232426095487881,-0.614917759069158,-4.04639170708015
"amelia","M12",1.71491458829508,0.468158171221603,-0.270145369713646,-0.567052708120627,-0.36903990661267
"amelia","Msat",4.40336402376656,3.9220645117216,-0.0120512727867208,-2.32427881440117,1.58573442453371
"amelia","M1",1.81585476847024,-8.12679986611647,-0.0780410854522415,-0.908029719531442,-9.11287067110015
"amelia","M2",1.75340063869373,-8.07064912917986,-0.0744191790440709,-0.884841095557476,-9.0299094037814
"amelia","M3",1.6939745595482,-8.45349145557202,-0.0925531449211121,-0.860563953346627,-9.40660855383976
"amelia","M4",2.49740635338037,-7.28222281462467,0.0847816654513736,-1.0115083423766,-8.2089494915499
"amelia","M5",1.81968456292622,-8.59886747986184,-0.0536811314191254,-0.895642179859351,-9.54819079114031
"amelia","M6",1.98258095725313,-8.24347648041703,-0.0374180801441071,-0.947345387503901,-9.22823994806504
"amelia","M7",1.90701336464128,-3.21933724368091,-0.161452940474646,-0.72033214083649,-4.10112232499205
"amelia","M8",1.87203547686066,-8.08142313566304,-0.065037293054047,-0.923252198348109,-9.0697126270652
"amelia","M9",2.03506527919461,-8.18466391474567,-0.0287456211935933,-0.95973702187257,-9.17314655781183
"amelia","M10",1.87408289231241,-8.08422562827445,-0.0624572594356323,-0.923248168079226,-9.06993105578931
"amelia","M11",1.58482380603098,-5.87119098978155,0.0441419901553672,-0.878332483230224,-6.70538148285641
"amelia","M12",1.77759511915133,-6.67870625438536,-0.0960249888703402,-0.794202951107309,-7.56893419436301
"amelia","Msat",4.09363327302548,-5.96805859821097,0.0138090153509438,-1.98028884544465,-7.93453842830468
"amelia","M1",2.46540080169504,7.22242567172088,0.0256825635183304,-0.879032168980757,6.36907606625846
"amelia","M2",2.41620545132672,6.73299128914687,-0.0277236574438575,-0.819422562509772,5.88584506919324
"amelia","M3",2.20448765185242,7.66057288474803,0.0181750754004497,-0.818651646811304,6.86009631333718
"amelia","M4",2.84229736542991,9.04061502712375,0.297417964842225,-1.20276947083948,8.13526352112649
"amelia","M5",2.39827149801093,7.94215640935818,0.0106412744003137,-0.878836760854028,7.07396092290446
"amelia","M6",2.61047452366766,7.22184549692156,-0.0299669539981551,-0.961035607640497,6.23084293528291
"amelia","M7",2.52652565765438,6.47054198178057,-0.0744740240484134,-0.859233837182728,5.53683412054943
"amelia","M8",2.51877804249965,7.22281504196781,0.0229833369053267,-0.878095480845332,6.3677028980278
"amelia","M9",2.66671107286201,7.21944890354098,-0.0349066436128851,-0.960846485616457,6.22369577431164
"amelia","M10",2.51929586813179,7.22041191756898,0.0252490210609722,-0.878072892110595,6.36758804651936
"amelia","M11",2.04890347963548,10.1920654911341,0.140383527693757,-0.972535496615819,9.35991352221208
"amelia","M12",2.17329816948382,7.56787341955487,0.179336911528935,-1.12350101151287,6.62370931957093
"amelia","Msat",5.30284245718703,9.35471354250103,-0.263926104596521,-2.44052208763605,6.65026535026846
"amelia","M1",2.43555543445237,-12.4505076050709,-0.0980017116844465,-0.823717053096516,-13.3722263698519
"amelia","M2",2.2962872881368,-11.2055741063632,-0.0425849131775067,-0.7550183917715,-12.0031774113122
"amelia","M3",2.22364553529582,-11.8430127445895,-0.0163864840192218,-0.722666601634046,-12.5820658302428
"amelia","M4",2.68787449280358,-13.9022673606287,0.0192718255161708,-0.732532246122901,-14.6155277812354
"amelia","M5",2.40489410542224,-11.5440083338585,-0.0640748952787362,-0.724404949564814,-12.3324881787021
"amelia","M6",2.63196290615391,-12.2718262917497,-0.139489152792066,-0.81695426163833,-13.2282697061801
"amelia","M7",2.47864728617664,-13.084113834821,-0.25199061325111,-0.823938248374816,-14.1600426964469
"amelia","M8",2.48699387316278,-11.8975242237748,-0.0891846078784511,-0.913847695507684,-12.9005565271609
"amelia","M9",2.68549947442359,-11.7170244859003,-0.125398127937842,-0.914172637927095,-12.7565952517652
"amelia","M10",2.48589362898776,-11.895746925858,-0.0910914640940064,-0.913838091721118,-12.9006764816731
"amelia","M11",2.40105087033005,-14.5727986557054,0.0250617275282821,-0.745670055381197,-15.2934069835583
"amelia","M12",2.33278783093407,-11.4314505172692,0.0176905703037846,-0.820960822703,-12.2347207696685
"amelia","Msat",5.66652035704627,-8.88467139779232,-0.0439822785174329,-1.82973009757552,-10.7583837738853
"amelia","M1",2.46012637496666,7.0211686567668,-0.451097465057956,-1.29587673588458,5.27419445582427
"amelia","M2",2.39042082559947,7.23534950270732,-0.447687769083586,-1.25788624160532,5.52977549201842
"amelia","M3",2.24394294848757,7.27231843754862,-0.428625841556823,-1.24077465403025,5.60291794196155
"amelia","M4",2.283266656299,6.38500952327422,-0.483237523149455,-1.12916433924784,4.77260766087693
"amelia","M5",2.4276153964261,6.34044960140864,-0.413560485465496,-1.40473355091717,4.52215556502597
"amelia","M6",2.64324795425351,6.18972307513332,-0.43598275532986,-1.43116014531688,4.32258017448657
"amelia","M7",2.63044283425154,2.61936752324345,-0.352435197478371,-1.26550064373214,1.00143168203294
"amelia","M8",2.53510488599671,7.02310968155143,-0.450341365112308,-1.29779587628218,5.27497244015694
"amelia","M9",2.72174859745584,6.19812942321005,-0.435435842528022,-1.4317544753244,4.33093910535763
"amelia","M10",2.53200671437176,7.02426744830154,-0.45169298582141,-1.29779252187382,5.27478194060632
"amelia","M11",2.15658956868904,3.74565179740284,-0.372015817583815,-0.856791422258084,2.51684455756094
"amelia","M12",2.38298591240413,2.67319323940819,-0.786800327232868,-1.15834868621459,0.72804422596073
"amelia","Msat",5.26317509133668,12.1180837485945,-0.465574249615202,-4.27337615220995,7.37913334676932
"amelia","M1",1.93495451986808,1.54557226829911,-0.0613519556181927,-0.552826472179277,0.931393840501642
"amelia","M2",1.86395005008396,0.692110881399458,-0.0315809171866022,-0.522778715486766,0.13775124872609
"amelia","M3",1.81083737695273,0.633495699070409,-0.0372985036387945,-0.532335566180791,0.0638616292508232
"amelia","M4",2.15640573257559,-0.332591953808333,-0.00194851639344051,-0.560604076709296,-0.895144546911069
"amelia","M5",2.00256949475978,1.03703922704926,-0.0373182438324875,-0.571538151733876,0.4281828314829
"amelia","M6",2.18928067094254,2.31379926786394,-0.0769696247521097,-0.685132709048503,1.55169693406333
"amelia","M7",2.07452481518166,0.447424899668476,-0.0660626011613203,-0.595507659483246,-0.21414536097609
"amelia","M8",2.02941617628759,1.68448678505092,-0.0393164900697229,-0.642391882658103,1.0027784123231
"amelia","M9",2.30484286578149,2.39056844897596,-0.0446009181177942,-0.770943818832166,1.575023712026
"amelia","M10",2.03019736378166,1.68692936854723,-0.0418506319028893,-0.642392277123236,1.0026864595211
"amelia","M11",1.75828221733142,1.48904768778311,-0.0211209285698715,-0.547213869085226,0.920712890128016
"amelia","M12",1.99825683525327,0.19102331314707,-0.0699736856358868,-0.514417836726807,-0.393368209215623
"amelia","Msat",4.56559150651921,4.62800704367464,0.085496157819307,-2.1105214487684,2.60298175272555
"amelia","M1",1.95457839779663,3.44617656899254,-0.109078224615587,-0.37111635177007,2.96598199260688
"amelia","M2",1.88534510006551,3.9098973306177,-0.122683198238519,-0.362248969671782,3.42496516270739
"amelia","M3",1.76573430212686,3.71605031788113,-0.131846227012375,-0.353860396828622,3.23034369404013
"amelia","M4",2.01844406616918,5.30250946153774,-0.0914092182401873,-0.357343733175639,4.85375651012191
"amelia","M5",1.91407691114931,3.80713369503746,-0.106282652129721,-0.392434262509596,3.30841678039815
"amelia","M6",2.13446260363033,3.43132577793358,-0.0854112913293648,-0.434734264476447,2.91118022212777
"amelia","M7",2.02624691825608,3.19255287949863,-0.0722851763612198,-0.390752942230392,2.72951476090702
"amelia","M8",2.00460814337297,3.42445013328779,-0.111201751390126,-0.370434773044508,2.94281360885316
"amelia","M9",2.18437030804468,3.41555327594551,-0.0848198444773516,-0.436240802956945,2.89449262851122
"amelia","M10",2.0066458287981,3.42481475996374,-0.111637001095914,-0.370433143783885,2.94274461508394
"amelia","M11",1.61254830951534,3.25779756234851,-0.053923628512166,-0.339650618066116,2.86422331577023
"amelia","M12",1.86225602127838,3.18649502862081,-0.054266838742933,-0.462742235210044,2.66948595466783
"amelia","Msat",4.68326512668188,6.0104582700269,-0.165068941254049,-1.06971350465255,4.7756758241203
"amelia","M1",1.18588543775176,-3.64092134520843,0.02140190900991,-0.363234392562845,-3.98275382876136
"amelia","M2",1.18366990513302,-3.47419647264041,0.0171762703912464,-0.355595134772102,-3.81261533702127
"amelia","M3",1.13022273567252,-3.54132575733956,0.0164718241562696,-0.343938153404451,-3.86879208658775
"amelia","M4",1.15867034868925,-4.6018233488162,0.0513305477074937,-0.368830178098506,-4.91932297920721
"amelia","M5",1.30343951139492,-3.55358478741255,0.0197281846071746,-0.34355070538686,-3.87740730819223
"amelia","M6",1.38137451485489,-3.65019163698889,0.0224573411869642,-0.363548067358352,-3.99128236316028
"amelia","M7",1.31997684764099,-0.272299203228158,0.239417570791375,-0.709557381311697,-0.742439013748481
"amelia","M8",1.23187008558379,-3.62980716744732,0.0236169898780645,-0.357949783007371,-3.96413996057663
"amelia","M9",1.42347245893026,-3.64055952515946,0.0244933304961705,-0.359264444898599,-3.97533063956189
"amelia","M10",1.23253898094442,-3.62887385688873,0.0226330034556668,-0.357944329729435,-3.9641851831625
"amelia","M11",1.04136918447487,-5.19651723458901,-0.0156627750166081,-0.304283053353629,-5.51646306295925
"amelia","M12",1.14528772142394,-4.34507553095818,-0.00167950325203492,-0.330856367544584,-4.6776114017548
"amelia","Msat",3.02409889280414,-0.322477404902656,-0.0505167379305931,-1.44633589181467,-1.81933003464792
"amelia","M1",2.03739272331327,0.701921038599266,0.0920030649917862,-1.31645691372432,-0.522532810133271
"amelia","M2",1.92324357248171,0.370118454652129,0.085002972489292,-1.27876414759476,-0.823642720453336
"amelia","M3",1.85087122042371,-0.608006666637721,0.129079822251242,-1.25145785903351,-1.73038470341999
"amelia","M4",2.11569272307073,-0.977005097009169,0.23059636313701,-1.33898295314521,-2.08539168701736
"amelia","M5",1.9752696473956,-0.340144106751723,0.116939798616841,-1.24941042100272,-1.4726147291376
